"Iteration","Difficulty","Learner","Measure","Value"
411," Hard"," Policy Iteration"," Time Results",641
412," Hard"," Policy Iteration"," Time Results",644
413," Hard"," Policy Iteration"," Time Results",629
414," Hard"," Policy Iteration"," Time Results",636
415," Hard"," Policy Iteration"," Time Results",633
416," Hard"," Policy Iteration"," Time Results",653
417," Hard"," Policy Iteration"," Time Results",651
418," Hard"," Policy Iteration"," Time Results",653
419," Hard"," Policy Iteration"," Time Results",645
420," Hard"," Policy Iteration"," Time Results",660
421," Hard"," Policy Iteration"," Time Results",660
422," Hard"," Policy Iteration"," Time Results",660
423," Hard"," Policy Iteration"," Time Results",660
424," Hard"," Policy Iteration"," Time Results",669
425," Hard"," Policy Iteration"," Time Results",668
426," Hard"," Policy Iteration"," Time Results",667
427," Hard"," Policy Iteration"," Time Results",661
428," Hard"," Policy Iteration"," Time Results",674
429," Hard"," Policy Iteration"," Time Results",655
430," Hard"," Policy Iteration"," Time Results",667
431," Hard"," Policy Iteration"," Time Results",661
432," Hard"," Policy Iteration"," Time Results",664
433," Hard"," Policy Iteration"," Time Results",683
434," Hard"," Policy Iteration"," Time Results",683
435," Hard"," Policy Iteration"," Time Results",676
436," Hard"," Policy Iteration"," Time Results",679
437," Hard"," Policy Iteration"," Time Results",690
438," Hard"," Policy Iteration"," Time Results",681
439," Hard"," Policy Iteration"," Time Results",686
440," Hard"," Policy Iteration"," Time Results",685
441," Hard"," Policy Iteration"," Time Results",683
442," Hard"," Policy Iteration"," Time Results",684
443," Hard"," Policy Iteration"," Time Results",693
444," Hard"," Policy Iteration"," Time Results",701
445," Hard"," Policy Iteration"," Time Results",699
446," Hard"," Policy Iteration"," Time Results",693
447," Hard"," Policy Iteration"," Time Results",697
448," Hard"," Policy Iteration"," Time Results",700
449," Hard"," Policy Iteration"," Time Results",703
450," Hard"," Policy Iteration"," Time Results",703
451," Hard"," Policy Iteration"," Time Results",690
452," Hard"," Policy Iteration"," Time Results",708
453," Hard"," Policy Iteration"," Time Results",707
454," Hard"," Policy Iteration"," Time Results",696
455," Hard"," Policy Iteration"," Time Results",695
456," Hard"," Policy Iteration"," Time Results",710
457," Hard"," Policy Iteration"," Time Results",713
458," Hard"," Policy Iteration"," Time Results",705
459," Hard"," Policy Iteration"," Time Results",703
460," Hard"," Policy Iteration"," Time Results",709
461," Hard"," Policy Iteration"," Time Results",711
462," Hard"," Policy Iteration"," Time Results",723
463," Hard"," Policy Iteration"," Time Results",721
464," Hard"," Policy Iteration"," Time Results",729
465," Hard"," Policy Iteration"," Time Results",709
466," Hard"," Policy Iteration"," Time Results",713
467," Hard"," Policy Iteration"," Time Results",728
468," Hard"," Policy Iteration"," Time Results",729
469," Hard"," Policy Iteration"," Time Results",713
470," Hard"," Policy Iteration"," Time Results",738
471," Hard"," Policy Iteration"," Time Results",738
472," Hard"," Policy Iteration"," Time Results",735
473," Hard"," Policy Iteration"," Time Results",743
474," Hard"," Policy Iteration"," Time Results",741
475," Hard"," Policy Iteration"," Time Results",739
476," Hard"," Policy Iteration"," Time Results",746
477," Hard"," Policy Iteration"," Time Results",746
478," Hard"," Policy Iteration"," Time Results",753
479," Hard"," Policy Iteration"," Time Results",751
480," Hard"," Policy Iteration"," Time Results",749
481," Hard"," Policy Iteration"," Time Results",756
482," Hard"," Policy Iteration"," Time Results",753
483," Hard"," Policy Iteration"," Time Results",734
484," Hard"," Policy Iteration"," Time Results",750
485," Hard"," Policy Iteration"," Time Results",756
486," Hard"," Policy Iteration"," Time Results",751
487," Hard"," Policy Iteration"," Time Results",758
488," Hard"," Policy Iteration"," Time Results",742
489," Hard"," Policy Iteration"," Time Results",748
490," Hard"," Policy Iteration"," Time Results",765
491," Hard"," Policy Iteration"," Time Results",756
492," Hard"," Policy Iteration"," Time Results",764
493," Hard"," Policy Iteration"," Time Results",779
494," Hard"," Policy Iteration"," Time Results",774
495," Hard"," Policy Iteration"," Time Results",790
496," Hard"," Policy Iteration"," Time Results",766
497," Hard"," Policy Iteration"," Time Results",778
498," Hard"," Policy Iteration"," Time Results",792
499," Hard"," Policy Iteration"," Time Results",760
500," Hard"," Policy Iteration"," Time Results",770
1," Hard"," Q Learning"," Time Results",5
2," Hard"," Q Learning"," Time Results",6
3," Hard"," Q Learning"," Time Results",4
4," Hard"," Q Learning"," Time Results",5
5," Hard"," Q Learning"," Time Results",7
6," Hard"," Q Learning"," Time Results",7
7," Hard"," Q Learning"," Time Results",10
8," Hard"," Q Learning"," Time Results",9
9," Hard"," Q Learning"," Time Results",5
10," Hard"," Q Learning"," Time Results",10
11," Hard"," Q Learning"," Time Results",8
12," Hard"," Q Learning"," Time Results",10
13," Hard"," Q Learning"," Time Results",9
14," Hard"," Q Learning"," Time Results",10
15," Hard"," Q Learning"," Time Results",9
16," Hard"," Q Learning"," Time Results",10
17," Hard"," Q Learning"," Time Results",9
18," Hard"," Q Learning"," Time Results",10
19," Hard"," Q Learning"," Time Results",10
20," Hard"," Q Learning"," Time Results",12
21," Hard"," Q Learning"," Time Results",11
22," Hard"," Q Learning"," Time Results",11
23," Hard"," Q Learning"," Time Results",13
24," Hard"," Q Learning"," Time Results",11
25," Hard"," Q Learning"," Time Results",11
26," Hard"," Q Learning"," Time Results",12
27," Hard"," Q Learning"," Time Results",10
28," Hard"," Q Learning"," Time Results",15
29," Hard"," Q Learning"," Time Results",12
30," Hard"," Q Learning"," Time Results",12
31," Hard"," Q Learning"," Time Results",12
32," Hard"," Q Learning"," Time Results",12
33," Hard"," Q Learning"," Time Results",11
34," Hard"," Q Learning"," Time Results",13
35," Hard"," Q Learning"," Time Results",13
36," Hard"," Q Learning"," Time Results",10
37," Hard"," Q Learning"," Time Results",14
38," Hard"," Q Learning"," Time Results",15
39," Hard"," Q Learning"," Time Results",12
40," Hard"," Q Learning"," Time Results",13
41," Hard"," Q Learning"," Time Results",15
42," Hard"," Q Learning"," Time Results",15
43," Hard"," Q Learning"," Time Results",16
44," Hard"," Q Learning"," Time Results",16
45," Hard"," Q Learning"," Time Results",15
46," Hard"," Q Learning"," Time Results",16
47," Hard"," Q Learning"," Time Results",16
48," Hard"," Q Learning"," Time Results",14
49," Hard"," Q Learning"," Time Results",15
50," Hard"," Q Learning"," Time Results",13
51," Hard"," Q Learning"," Time Results",18
52," Hard"," Q Learning"," Time Results",17
53," Hard"," Q Learning"," Time Results",14
54," Hard"," Q Learning"," Time Results",15
55," Hard"," Q Learning"," Time Results",17
56," Hard"," Q Learning"," Time Results",15
57," Hard"," Q Learning"," Time Results",16
58," Hard"," Q Learning"," Time Results",20
59," Hard"," Q Learning"," Time Results",16
60," Hard"," Q Learning"," Time Results",15
61," Hard"," Q Learning"," Time Results",19
62," Hard"," Q Learning"," Time Results",18
63," Hard"," Q Learning"," Time Results",16
64," Hard"," Q Learning"," Time Results",18
65," Hard"," Q Learning"," Time Results",18
66," Hard"," Q Learning"," Time Results",21
67," Hard"," Q Learning"," Time Results",17
68," Hard"," Q Learning"," Time Results",16
69," Hard"," Q Learning"," Time Results",22
70," Hard"," Q Learning"," Time Results",17
71," Hard"," Q Learning"," Time Results",21
72," Hard"," Q Learning"," Time Results",20
73," Hard"," Q Learning"," Time Results",22
74," Hard"," Q Learning"," Time Results",22
75," Hard"," Q Learning"," Time Results",19
76," Hard"," Q Learning"," Time Results",20
77," Hard"," Q Learning"," Time Results",22
78," Hard"," Q Learning"," Time Results",19
79," Hard"," Q Learning"," Time Results",20
80," Hard"," Q Learning"," Time Results",25
81," Hard"," Q Learning"," Time Results",20
82," Hard"," Q Learning"," Time Results",20
83," Hard"," Q Learning"," Time Results",21
84," Hard"," Q Learning"," Time Results",20
85," Hard"," Q Learning"," Time Results",20
86," Hard"," Q Learning"," Time Results",21
87," Hard"," Q Learning"," Time Results",22
88," Hard"," Q Learning"," Time Results",27
89," Hard"," Q Learning"," Time Results",21
90," Hard"," Q Learning"," Time Results",23
91," Hard"," Q Learning"," Time Results",20
92," Hard"," Q Learning"," Time Results",22
93," Hard"," Q Learning"," Time Results",19
94," Hard"," Q Learning"," Time Results",24
95," Hard"," Q Learning"," Time Results",25
96," Hard"," Q Learning"," Time Results",24
97," Hard"," Q Learning"," Time Results",23
98," Hard"," Q Learning"," Time Results",20
99," Hard"," Q Learning"," Time Results",21
100," Hard"," Q Learning"," Time Results",24
101," Hard"," Q Learning"," Time Results",30
102," Hard"," Q Learning"," Time Results",22
103," Hard"," Q Learning"," Time Results",23
104," Hard"," Q Learning"," Time Results",25
105," Hard"," Q Learning"," Time Results",24
106," Hard"," Q Learning"," Time Results",24
107," Hard"," Q Learning"," Time Results",19
108," Hard"," Q Learning"," Time Results",24
109," Hard"," Q Learning"," Time Results",22
110," Hard"," Q Learning"," Time Results",24
111," Hard"," Q Learning"," Time Results",23
112," Hard"," Q Learning"," Time Results",25
113," Hard"," Q Learning"," Time Results",27
114," Hard"," Q Learning"," Time Results",25
115," Hard"," Q Learning"," Time Results",24
116," Hard"," Q Learning"," Time Results",23
117," Hard"," Q Learning"," Time Results",22
118," Hard"," Q Learning"," Time Results",29
119," Hard"," Q Learning"," Time Results",27
120," Hard"," Q Learning"," Time Results",32
121," Hard"," Q Learning"," Time Results",24
122," Hard"," Q Learning"," Time Results",23
123," Hard"," Q Learning"," Time Results",29
124," Hard"," Q Learning"," Time Results",23
125," Hard"," Q Learning"," Time Results",27
126," Hard"," Q Learning"," Time Results",26
127," Hard"," Q Learning"," Time Results",25
128," Hard"," Q Learning"," Time Results",24
129," Hard"," Q Learning"," Time Results",29
130," Hard"," Q Learning"," Time Results",34
131," Hard"," Q Learning"," Time Results",25
132," Hard"," Q Learning"," Time Results",30
133," Hard"," Q Learning"," Time Results",27
134," Hard"," Q Learning"," Time Results",29
135," Hard"," Q Learning"," Time Results",27
136," Hard"," Q Learning"," Time Results",24
137," Hard"," Q Learning"," Time Results",30
138," Hard"," Q Learning"," Time Results",27
139," Hard"," Q Learning"," Time Results",29
140," Hard"," Q Learning"," Time Results",36
141," Hard"," Q Learning"," Time Results",27
142," Hard"," Q Learning"," Time Results",30
143," Hard"," Q Learning"," Time Results",26
144," Hard"," Q Learning"," Time Results",31
145," Hard"," Q Learning"," Time Results",31
146," Hard"," Q Learning"," Time Results",28
147," Hard"," Q Learning"," Time Results",29
148," Hard"," Q Learning"," Time Results",33
149," Hard"," Q Learning"," Time Results",28
150," Hard"," Q Learning"," Time Results",30
151," Hard"," Q Learning"," Time Results",28
152," Hard"," Q Learning"," Time Results",31
153," Hard"," Q Learning"," Time Results",34
154," Hard"," Q Learning"," Time Results",32
155," Hard"," Q Learning"," Time Results",32
156," Hard"," Q Learning"," Time Results",27
157," Hard"," Q Learning"," Time Results",34
158," Hard"," Q Learning"," Time Results",32
159," Hard"," Q Learning"," Time Results",29
160," Hard"," Q Learning"," Time Results",33
161," Hard"," Q Learning"," Time Results",34
162," Hard"," Q Learning"," Time Results",32
163," Hard"," Q Learning"," Time Results",30
164," Hard"," Q Learning"," Time Results",34
165," Hard"," Q Learning"," Time Results",33
166," Hard"," Q Learning"," Time Results",34
167," Hard"," Q Learning"," Time Results",34
168," Hard"," Q Learning"," Time Results",32
169," Hard"," Q Learning"," Time Results",30
170," Hard"," Q Learning"," Time Results",35
171," Hard"," Q Learning"," Time Results",31
172," Hard"," Q Learning"," Time Results",33
173," Hard"," Q Learning"," Time Results",32
174," Hard"," Q Learning"," Time Results",32
175," Hard"," Q Learning"," Time Results",35
176," Hard"," Q Learning"," Time Results",31
177," Hard"," Q Learning"," Time Results",32
178," Hard"," Q Learning"," Time Results",33
179," Hard"," Q Learning"," Time Results",38
180," Hard"," Q Learning"," Time Results",32
181," Hard"," Q Learning"," Time Results",34
182," Hard"," Q Learning"," Time Results",33
183," Hard"," Q Learning"," Time Results",34
184," Hard"," Q Learning"," Time Results",37
185," Hard"," Q Learning"," Time Results",35
186," Hard"," Q Learning"," Time Results",35
187," Hard"," Q Learning"," Time Results",31
188," Hard"," Q Learning"," Time Results",37
189," Hard"," Q Learning"," Time Results",34
190," Hard"," Q Learning"," Time Results",38
191," Hard"," Q Learning"," Time Results",34
192," Hard"," Q Learning"," Time Results",35
193," Hard"," Q Learning"," Time Results",37
194," Hard"," Q Learning"," Time Results",35
195," Hard"," Q Learning"," Time Results",34
196," Hard"," Q Learning"," Time Results",36
